period_end,filed,form,fiscal_year,fiscal_period,assets,liabilities,current_assets,current_liabilities,long_term_debt,current_debt,revenue,operating_income,net_income,stockholders_equity,cash,shares_outstanding,interest_expense,default_point_proxy,total_debt_proxy,book_leverage,current_ratio,net_margin,return_on_assets,interest_coverage_proxy,cash_to_assets
2014-03-29,2015-10-28,10-K,2015,FY,,,,,,,45646000000.0,,10223000000.0,,,5575331000.0,,,,,,0.22396266923717303,,,
2014-04-11,2014-04-24,10-Q,2014,Q2,,,,,,,,,,,,861381000.0,,,,,,,,,
2014-06-28,2014-07-23,10-Q,2014,Q3,67949000000.0,46205000000.0,67949000000.0,46205000000.0,29030000000.0,,37432000000.0,10282000000.0,7748000000.0,120940000000.0,12977000000.0,5987867000.0,100000000.0,60720000000.0,75235000000.0,0.6799952905855863,1.4705984200844064,0.2069886727933319,0.11402669649295795,102.82,0.1909814713976659
2014-06-28,2014-10-27,10-K,2014,FY,,,,,,,37432000000.0,,7748000000.0,,,5864840000.0,,,,,,0.2069886727933319,,,
2014-06-28,2015-07-22,10-Q,2015,Q3,,,,,,,37432000000.0,10282000000.0,7748000000.0,,12977000000.0,5702722000.0,100000000.0,,,,,0.2069886727933319,,102.82,
2014-06-28,2015-10-28,10-K,2015,FY,,,,,,,37432000000.0,,7748000000.0,,,5575331000.0,,,,,,0.2069886727933319,,,
2014-07-11,2014-07-23,10-Q,2014,Q3,,,,,,,,,,,,5987867000.0,,,,,,,,,
2014-09-27,2014-10-27,10-K,2014,FY,68531000000.0,63448000000.0,68531000000.0,63448000000.0,28987000000.0,,42123000000.0,52503000000.0,8467000000.0,111547000000.0,13844000000.0,5864840000.0,384000000.0,77941500000.0,92435000000.0,0.925829186791379,1.0801128483167317,0.20100657597986848,0.12354992631072069,136.7265625,0.20201076884913396
2014-09-27,2015-01-28,10-Q,2015,Q1,68531000000.0,63448000000.0,68531000000.0,63448000000.0,28987000000.0,,,,,111547000000.0,13844000000.0,5824748000.0,,77941500000.0,92435000000.0,0.925829186791379,1.0801128483167317,,,,0.20201076884913396
2014-09-27,2015-04-28,10-Q,2015,Q2,68531000000.0,63448000000.0,68531000000.0,63448000000.0,28987000000.0,,,,,111547000000.0,13844000000.0,5761030000.0,,77941500000.0,92435000000.0,0.925829186791379,1.0801128483167317,,,,0.20201076884913396
2014-09-27,2015-07-22,10-Q,2015,Q3,68531000000.0,63448000000.0,68531000000.0,63448000000.0,28987000000.0,0.0,,,,111547000000.0,13844000000.0,5702722000.0,,14493500000.0,28987000000.0,0.925829186791379,1.0801128483167317,,,,0.20201076884913396
2014-09-27,2015-10-28,10-K,2015,FY,68531000000.0,63448000000.0,68531000000.0,63448000000.0,28987000000.0,0.0,42123000000.0,52503000000.0,8467000000.0,111547000000.0,13844000000.0,5575331000.0,384000000.0,14493500000.0,28987000000.0,0.925829186791379,1.0801128483167317,0.20100657597986848,0.12354992631072069,136.7265625,0.20201076884913396
2014-09-27,2016-01-27,10-Q,2016,Q1,,,,,,,,,,,13844000000.0,5544583000.0,,,,,,,,,
2014-09-27,2016-04-27,10-Q,2016,Q2,,,,,,,,,,,13844000000.0,5477425000.0,,,,,,,,,
2014-09-27,2016-07-27,10-Q,2016,Q3,,,,,,,,,,,13844000000.0,5388443000.0,,,,,,,,,
2014-09-27,2016-10-26,10-K,2016,FY,,,,,,,182795000000.0,52503000000.0,39510000000.0,111547000000.0,13844000000.0,5332313000.0,384000000.0,,,,,0.21614376760852322,,136.7265625,
2014-09-27,2017-11-03,10-K,2017,FY,,,,,,,,,,111547000000.0,13844000000.0,5134312000.0,,,,,,,,,
2014-10-10,2014-10-27,10-K,2014,FY,,,,,,,,,,,,5864840000.0,,,,,,,,,
2014-12-27,2015-01-28,10-Q,2015,Q1,83403000000.0,73611000000.0,83403000000.0,73611000000.0,32504000000.0,,74599000000.0,24246000000.0,18024000000.0,123328000000.0,19478000000.0,5824748000.0,131000000.0,89863000000.0,106115000000.0,0.882594151289522,1.1330235970167502,0.24161181785278624,0.2161073342685515,185.08396946564886,0.23354075992470294
2014-12-27,2015-10-28,10-K,2015,FY,,,,,,,74599000000.0,,18024000000.0,,,5575331000.0,,,,,,0.24161181785278624,,,
2014-12-27,2016-01-27,10-Q,2016,Q1,,,,,,,74599000000.0,24246000000.0,18024000000.0,,19478000000.0,5544583000.0,131000000.0,,,,,0.24161181785278624,,185.08396946564886,
2014-12-27,2016-10-26,10-K,2016,FY,,,,,,,74599000000.0,,18024000000.0,,,5332313000.0,,,,,,0.24161181785278624,,,
2015-01-09,2015-01-28,10-Q,2015,Q1,,,,,,,,,,,,5824748000.0,,,,,,,,,
2015-03-28,2015-04-28,10-Q,2015,Q2,67891000000.0,58729000000.0,67891000000.0,58729000000.0,40072000000.0,,58010000000.0,18278000000.0,13569000000.0,129006000000.0,14489000000.0,5761030000.0,163000000.0,78765000000.0,98801000000.0,0.8650483863840568,1.1560046995521804,0.2339079469057059,0.19986448866565523,112.13496932515338,0.2134156221001311
2015-03-28,2015-10-28,10-K,2015,FY,,,,,,,58010000000.0,,13569000000.0,,,5575331000.0,,,,,,0.2339079469057059,,,
2015-03-28,2016-04-27,10-Q,2016,Q2,,,,,,,58010000000.0,18278000000.0,13569000000.0,,14489000000.0,5477425000.0,163000000.0,,,,,0.2339079469057059,,112.13496932515338,
2015-03-28,2016-10-26,10-K,2016,FY,,,,,,,58010000000.0,,13569000000.0,,,5332313000.0,,,,,,0.2339079469057059,,,
2015-04-10,2015-04-28,10-Q,2015,Q2,,,,,,,,,,,,5761030000.0,,,,,,,,,
2015-06-27,2015-07-22,10-Q,2015,Q3,70953000000.0,65285000000.0,70953000000.0,65285000000.0,47419000000.0,2500000000.0,49605000000.0,14083000000.0,10677000000.0,125677000000.0,15319000000.0,5702722000.0,201000000.0,26209500000.0,49919000000.0,0.9201161332149451,1.0868193306272498,0.21524039915331117,0.15047989514185448,70.06467661691542,0.21590348540583204
2015-06-27,2015-10-28,10-K,2015,FY,,,,,,,49605000000.0,,10677000000.0,,,5575331000.0,,,,,,0.21524039915331117,,,
2015-06-27,2016-07-27,10-Q,2016,Q3,,,,,,,49605000000.0,14083000000.0,10677000000.0,,15319000000.0,5388443000.0,201000000.0,,,,,0.21524039915331117,,70.06467661691542,
2015-06-27,2016-10-26,10-K,2016,FY,,,,,,,49605000000.0,,10677000000.0,,,5332313000.0,,,,,,0.21524039915331117,,,
2015-07-10,2015-07-22,10-Q,2015,Q3,,,,,,,,,,,,5702722000.0,,,,,,,,,
2015-09-26,2015-10-28,10-K,2015,FY,89378000000.0,80610000000.0,89378000000.0,80610000000.0,53463000000.0,2500000000.0,51501000000.0,71230000000.0,11124000000.0,119355000000.0,21120000000.0,5575331000.0,733000000.0,29231500000.0,55963000000.0,0.9018997963704715,1.1087706239920605,0.21599580590668144,0.12446015798071114,97.17598908594816,0.23629976056747745
2015-09-26,2016-01-27,10-Q,2016,Q1,89378000000.0,80610000000.0,89378000000.0,80610000000.0,53463000000.0,2500000000.0,,,,119355000000.0,21120000000.0,5544583000.0,,29231500000.0,55963000000.0,0.9018997963704715,1.1087706239920605,,,,0.23629976056747745
2015-09-26,2016-04-27,10-Q,2016,Q2,89378000000.0,80610000000.0,89378000000.0,80610000000.0,53463000000.0,2500000000.0,,,,119355000000.0,21120000000.0,5477425000.0,,29231500000.0,55963000000.0,0.9018997963704715,1.1087706239920605,,,,0.23629976056747745
2015-09-26,2016-07-27,10-Q,2016,Q3,89378000000.0,80610000000.0,89378000000.0,80610000000.0,53463000000.0,2500000000.0,,,,119355000000.0,21120000000.0,5388443000.0,,29231500000.0,55963000000.0,0.9018997963704715,1.1087706239920605,,,,0.23629976056747745
2015-09-26,2016-10-26,10-K,2016,FY,89378000000.0,80610000000.0,89378000000.0,80610000000.0,53329000000.0,2500000000.0,51501000000.0,71230000000.0,11124000000.0,119355000000.0,21120000000.0,5332313000.0,733000000.0,29164500000.0,55829000000.0,0.9018997963704715,1.1087706239920605,0.21599580590668144,0.12446015798071114,97.17598908594816,0.23629976056747745
2015-09-26,2017-02-01,10-Q,2017,Q1,,,,,,,,,,,21120000000.0,5246540000.0,,,,,,,,,
2015-09-26,2017-05-03,10-Q,2017,Q2,,,,,,,,,,,21120000000.0,5213840000.0,,,,,,,,,
2015-09-26,2017-08-02,10-Q,2017,Q3,,,,,,,,,,,21120000000.0,5165228000.0,,,,,,,,,
2015-09-26,2017-11-03,10-K,2017,FY,,,,,,,233715000000.0,71230000000.0,53394000000.0,119355000000.0,21120000000.0,5134312000.0,733000000.0,,,,,0.22845773698735639,,97.17598908594816,
2015-09-26,2018-11-05,10-K,2018,FY,,,,,,,,,,119355000000.0,21120000000.0,4745398000.0,,,,,,,,,
2015-10-09,2015-10-28,10-K,2015,FY,,,,,,,,,,,,5575331000.0,,,,,,,,,
2015-12-26,2016-01-27,10-Q,2016,Q1,76219000000.0,76092000000.0,76219000000.0,76092000000.0,53204000000.0,2500000000.0,75872000000.0,24171000000.0,18361000000.0,128267000000.0,16689000000.0,5544583000.0,276000000.0,29102000000.0,55704000000.0,0.9983337488027919,1.0016690322241497,0.24199968367777308,0.24089793883414898,87.57608695652173,0.21896115141893754
2015-12-26,2016-10-26,10-K,2016,FY,,,,,,,75872000000.0,,18361000000.0,,,5332313000.0,,,,,,0.24199968367777308,,,
2015-12-26,2017-02-01,10-Q,2017,Q1,,,,,,,75872000000.0,24171000000.0,18361000000.0,,16689000000.0,5246540000.0,276000000.0,,,,,0.24199968367777308,,87.57608695652173,
2015-12-26,2017-11-03,10-K,2017,FY,,,,,,,75872000000.0,,18361000000.0,,,5134312000.0,,,,,,0.24199968367777308,,,
2016-01-08,2016-01-27,10-Q,2016,Q1,,,,,,,,,,,,5544583000.0,,,,,,,,,
2016-03-26,2016-04-27,10-Q,2016,Q2,87592000000.0,68265000000.0,87592000000.0,68265000000.0,69374000000.0,2500000000.0,50557000000.0,13987000000.0,10516000000.0,130457000000.0,21514000000.0,5477425000.0,321000000.0,37187000000.0,71874000000.0,0.779351995616038,1.2831172636050685,0.2080028482702692,0.12005662617590647,43.573208722741434,0.24561603799433737
2016-03-26,2016-10-26,10-K,2016,FY,,,,,,,50557000000.0,,10516000000.0,,,5332313000.0,,,,,,0.2080028482702692,,,
2016-03-26,2017-05-03,10-Q,2017,Q2,,,,,,,50557000000.0,13987000000.0,10516000000.0,,21514000000.0,5213840000.0,321000000.0,,,,,0.2080028482702692,,43.573208722741434,
2016-03-26,2017-11-03,10-K,2017,FY,,,,,,,50557000000.0,,10516000000.0,,,5134312000.0,,,,,,0.2080028482702692,,,
2016-04-08,2016-04-27,10-Q,2016,Q2,,,,,,,,,,,,5477425000.0,,,,,,,,,
2016-06-25,2016-07-27,10-Q,2016,Q3,93761000000.0,71486000000.0,93761000000.0,71486000000.0,68939000000.0,3500000000.0,42358000000.0,10105000000.0,7796000000.0,126541000000.0,18237000000.0,5388443000.0,409000000.0,37969500000.0,72439000000.0,0.7624278751293182,1.3115994740228856,0.18405023844374144,0.08314757735092417,24.706601466992666,0.19450517805910772
2016-06-25,2016-10-26,10-K,2016,FY,,,,,,,42358000000.0,,7796000000.0,,,5332313000.0,,,,,,0.18405023844374144,,,
2016-06-25,2017-08-02,10-Q,2017,Q3,,,,,,,42358000000.0,10105000000.0,7796000000.0,,18237000000.0,5165228000.0,409000000.0,,,,,0.18405023844374144,,24.706601466992666,
2016-06-25,2017-11-03,10-K,2017,FY,,,,,,,42358000000.0,,7796000000.0,,,5134312000.0,,,,,,0.18405023844374144,,,
2016-07-15,2016-07-27,10-Q,2016,Q3,,,,,,,,,,,,5388443000.0,,,,,,,,,
2016-09-24,2016-10-26,10-K,2016,FY,106869000000.0,79006000000.0,106869000000.0,79006000000.0,75427000000.0,3500000000.0,46852000000.0,60024000000.0,9014000000.0,128249000000.0,20484000000.0,5332313000.0,1456000000.0,41213500000.0,78927000000.0,0.7392789302791268,1.352669417512594,0.19239306753180227,0.08434625569622622,41.22527472527472,0.19167391853577745
2016-09-24,2017-02-01,10-Q,2017,Q1,106869000000.0,79006000000.0,106869000000.0,79006000000.0,75427000000.0,3500000000.0,,,,128249000000.0,20484000000.0,5246540000.0,,41213500000.0,78927000000.0,0.7392789302791268,1.352669417512594,,,,0.19167391853577745
2016-09-24,2017-05-03,10-Q,2017,Q2,106869000000.0,79006000000.0,106869000000.0,79006000000.0,75427000000.0,3500000000.0,,,,128249000000.0,20484000000.0,5213840000.0,,41213500000.0,78927000000.0,0.7392789302791268,1.352669417512594,,,,0.19167391853577745
2016-09-24,2017-08-02,10-Q,2017,Q3,106869000000.0,79006000000.0,106869000000.0,79006000000.0,75427000000.0,3500000000.0,,,,128249000000.0,20484000000.0,5165228000.0,,41213500000.0,78927000000.0,0.7392789302791268,1.352669417512594,,,,0.19167391853577745
2016-09-24,2017-11-03,10-K,2017,FY,106869000000.0,79006000000.0,106869000000.0,79006000000.0,75427000000.0,3500000000.0,46852000000.0,60024000000.0,9014000000.0,128249000000.0,20484000000.0,5134312000.0,1456000000.0,41213500000.0,78927000000.0,0.7392789302791268,1.352669417512594,0.19239306753180227,0.08434625569622622,41.22527472527472,0.19167391853577745
2016-09-24,2018-02-02,10-Q,2018,Q1,,,,,,,,,,,20484000000.0,5074013000.0,,,,,,,,,
2016-09-24,2018-05-02,10-Q,2018,Q2,,,,,,,,,,,20484000000.0,4915138000.0,,,,,,,,,
2016-09-24,2018-08-01,10-Q,2018,Q3,,,,,,,,,,,20484000000.0,4829926000.0,,,,,,,,,
2016-09-24,2018-11-05,10-K,2018,FY,,,,,,,215639000000.0,60024000000.0,45687000000.0,128249000000.0,20484000000.0,4745398000.0,1456000000.0,,,,,0.211867983064288,,41.22527472527472,
2016-09-24,2019-10-31,10-K,2019,FY,,,,,,,,,,128249000000.0,20484000000.0,4443265000.0,,,,,,,,,
2016-10-14,2016-10-26,10-K,2016,FY,,,,,,,,,,,,5332313000.0,,,,,,,,,
2016-12-31,2017-02-01,10-Q,2017,Q1,103332000000.0,84130000000.0,103332000000.0,84130000000.0,73557000000.0,3499000000.0,78351000000.0,23359000000.0,17891000000.0,132390000000.0,16371000000.0,5246540000.0,525000000.0,40277500000.0,77056000000.0,0.8141717957651067,1.228242006418638,0.22834424576584855,0.17314094375411296,44.49333333333333,0.15843107653001975
2016-12-31,2017-11-03,10-K,2017,FY,,,,,,,78351000000.0,,17891000000.0,,,5134312000.0,,,,,,0.22834424576584855,,,
2016-12-31,2018-02-02,10-Q,2018,Q1,,,,,,,78351000000.0,23359000000.0,17891000000.0,,16371000000.0,5074013000.0,525000000.0,,,,,0.22834424576584855,,44.49333333333333,
2016-12-31,2018-11-05,10-K,2018,FY,,,,,,,78351000000.0,,17891000000.0,,,4745398000.0,,,,,,0.22834424576584855,,,
2017-01-20,2017-02-01,10-Q,2017,Q1,,,,,,,,,,,,5246540000.0,,,,,,,,,
2017-04-01,2017-05-03,10-Q,2017,Q2,101990000000.0,73342000000.0,101990000000.0,73342000000.0,84531000000.0,3999000000.0,52896000000.0,14097000000.0,11029000000.0,134082000000.0,15157000000.0,5213840000.0,530000000.0,46264500000.0,88530000000.0,0.7191097166388861,1.3906083826456874,0.20850347852389595,0.10813805275026964,26.59811320754717,0.1486126090793215
2017-04-01,2017-11-03,10-K,2017,FY,,,,,,,52896000000.0,,11029000000.0,,,5134312000.0,,,,,,0.20850347852389595,,,
2017-04-01,2018-05-02,10-Q,2018,Q2,,,,,,,52896000000.0,14097000000.0,11029000000.0,,15157000000.0,4915138000.0,530000000.0,,,,,0.20850347852389595,,26.59811320754717,
2017-04-01,2018-11-05,10-K,2018,FY,,,,,,,52896000000.0,,11029000000.0,,,4745398000.0,,,,,,0.20850347852389595,,,
2017-04-21,2017-05-03,10-Q,2017,Q2,,,,,,,,,,,,5213840000.0,,,,,,,,,
2017-07-01,2017-08-02,10-Q,2017,Q3,112875000000.0,81302000000.0,112875000000.0,81302000000.0,89864000000.0,6495000000.0,45408000000.0,10768000000.0,8717000000.0,132425000000.0,18571000000.0,5165228000.0,602000000.0,51427000000.0,96359000000.0,0.7202834994462901,1.388342230203439,0.19197057787174066,0.07722702104097454,17.88704318936877,0.16452713178294573
2017-07-01,2017-11-03,10-K,2017,FY,,,,,,,45408000000.0,,8717000000.0,,,5134312000.0,,,,,,0.19197057787174066,,,
2017-07-01,2018-08-01,10-Q,2018,Q3,,,,,,,45408000000.0,10768000000.0,8717000000.0,,18571000000.0,4829926000.0,602000000.0,,,,,0.19197057787174066,,17.88704318936877,
2017-07-01,2018-11-05,10-K,2018,FY,,,,,,,45408000000.0,,8717000000.0,,,4745398000.0,,,,,,0.19197057787174066,,,
2017-07-21,2017-08-02,10-Q,2017,Q3,,,,,,,,,,,,5165228000.0,,,,,,,,,
2017-09-30,2017-11-03,10-K,2017,FY,128645000000.0,100814000000.0,128645000000.0,100814000000.0,97207000000.0,6496000000.0,52579000000.0,61344000000.0,10714000000.0,134047000000.0,20289000000.0,5134312000.0,2323000000.0,55099500000.0,103703000000.0,0.7836604609584515,1.2760628484139107,0.20376956579623043,0.08328345446772124,26.40723202755058,0.15771308640055967
2017-09-30,2018-02-02,10-Q,2018,Q1,128645000000.0,100814000000.0,128645000000.0,100814000000.0,97207000000.0,6496000000.0,,,,134047000000.0,20289000000.0,5074013000.0,,55099500000.0,103703000000.0,0.7836604609584515,1.2760628484139107,,,,0.15771308640055967
2017-09-30,2018-05-02,10-Q,2018,Q2,128645000000.0,100814000000.0,128645000000.0,100814000000.0,97207000000.0,6496000000.0,,,,134047000000.0,20289000000.0,4915138000.0,,55099500000.0,103703000000.0,0.7836604609584515,1.2760628484139107,,,,0.15771308640055967
2017-09-30,2018-08-01,10-Q,2018,Q3,128645000000.0,100814000000.0,128645000000.0,100814000000.0,97207000000.0,6496000000.0,,,,134047000000.0,20289000000.0,4829926000.0,,55099500000.0,103703000000.0,0.7836604609584515,1.2760628484139107,,,,0.15771308640055967
2017-09-30,2018-11-05,10-K,2018,FY,128645000000.0,100814000000.0,128645000000.0,100814000000.0,97207000000.0,6496000000.0,52579000000.0,61344000000.0,10714000000.0,134047000000.0,20289000000.0,4745398000.0,2323000000.0,55099500000.0,103703000000.0,0.7836604609584515,1.2760628484139107,0.20376956579623043,0.08328345446772124,26.40723202755058,0.15771308640055967
2017-09-30,2019-01-30,10-Q,2019,Q1,,,,,,,,,,134047000000.0,20289000000.0,4715280000.0,,,,,,,,,
2017-09-30,2019-05-01,10-Q,2019,Q2,,,,,,,,,,134047000000.0,20289000000.0,4601075000.0,,,,,,,,,
2017-09-30,2019-07-31,10-Q,2019,Q3,,,,,,,,,,134047000000.0,20289000000.0,4519180000.0,,,,,,,,,
2017-09-30,2019-10-31,10-K,2019,FY,,,,,,,229234000000.0,61344000000.0,48351000000.0,134047000000.0,20289000000.0,4443265000.0,2323000000.0,,,,,0.21092420845075338,,26.40723202755058,
2017-09-30,2020-10-30,10-K,2020,FY,,,,,,,,,,134047000000.0,20289000000.0,17001802000.0,,,,,,,,,
2017-10-20,2017-11-03,10-K,2017,FY,,,,,,,,,,,,5134312000.0,,,,,,,,,
2017-12-30,2018-02-02,10-Q,2018,Q1,143810000000.0,115788000000.0,143810000000.0,115788000000.0,103922000000.0,6498000000.0,88293000000.0,26274000000.0,20065000000.0,140199000000.0,27491000000.0,5074013000.0,734000000.0,58459000000.0,110420000000.0,0.8051456783255685,1.2420112619615158,0.22725470875380835,0.13952437243585286,35.79564032697548,0.19116194979486822
2017-12-30,2018-11-05,10-K,2018,FY,,,,,,,88293000000.0,,20065000000.0,,,4745398000.0,,,,,,0.22725470875380835,,,
2017-12-30,2019-01-30,10-Q,2019,Q1,,,,,,,88293000000.0,26274000000.0,20065000000.0,140199000000.0,27491000000.0,4715280000.0,734000000.0,,,,,0.22725470875380835,,35.79564032697548,
2017-12-30,2019-05-01,10-Q,2019,Q2,,,,,,,,,,140199000000.0,,4601075000.0,,,,,,,,,
2017-12-30,2019-10-31,10-K,2019,FY,,,,,,,88293000000.0,,20065000000.0,,,4443265000.0,,,,,,0.22725470875380835,,,
2018-01-19,2018-02-02,10-Q,2018,Q1,,,,,,,,,,,,5074013000.0,,,,,,,,,
2018-03-31,2018-05-02,10-Q,2018,Q2,130053000000.0,89320000000.0,130053000000.0,89320000000.0,101362000000.0,8498000000.0,61137000000.0,15894000000.0,13822000000.0,126878000000.0,45059000000.0,4915138000.0,792000000.0,59179000000.0,109860000000.0,0.6867969212551805,1.4560344827586207,0.22608240509020724,0.10627974748756276,20.068181818181817,0.3464664406049841
2018-03-31,2018-11-05,10-K,2018,FY,,,,,,,61137000000.0,,13822000000.0,,,4745398000.0,,,,,,0.22608240509020724,,,
2018-03-31,2019-05-01,10-Q,2019,Q2,,,,,,,61137000000.0,15894000000.0,13822000000.0,126878000000.0,45059000000.0,4601075000.0,792000000.0,,,,,0.22608240509020724,,20.068181818181817,
2018-03-31,2019-07-31,10-Q,2019,Q3,,,,,,,,,,126878000000.0,,4519180000.0,,,,,,,,,
2018-03-31,2019-10-31,10-K,2019,FY,,,,,,,61137000000.0,,13822000000.0,,,4443265000.0,,,,,,0.22608240509020724,,,
2018-04-20,2018-05-02,10-Q,2018,Q2,,,,,,,,,,,,4915138000.0,,,,,,,,,
2018-06-30,2018-08-01,10-Q,2018,Q3,115761000000.0,88548000000.0,115761000000.0,88548000000.0,97128000000.0,5498000000.0,53265000000.0,12612000000.0,11519000000.0,114949000000.0,31971000000.0,4829926000.0,846000000.0,54062000000.0,102626000000.0,0.7649208282582217,1.3073248407643312,0.21625833098657654,0.09950674233982083,14.907801418439716,0.2761810972607355
2018-06-30,2018-11-05,10-K,2018,FY,,,,,,,53265000000.0,,11519000000.0,,,4745398000.0,,,,,,0.21625833098657654,,,
2018-06-30,2019-07-31,10-Q,2019,Q3,,,,,,,53265000000.0,12612000000.0,11519000000.0,114949000000.0,31971000000.0,4519180000.0,846000000.0,,,,,0.21625833098657654,,14.907801418439716,
2018-06-30,2019-10-31,10-K,2019,FY,,,,,,,53265000000.0,,11519000000.0,,,4443265000.0,,,,,,0.21625833098657654,,,
2018-07-20,2018-08-01,10-Q,2018,Q3,,,,,,,,,,,,4829926000.0,,,,,,,,,
2018-09-29,2018-11-05,10-K,2018,FY,131339000000.0,116866000000.0,131339000000.0,116866000000.0,93735000000.0,8784000000.0,62900000000.0,70898000000.0,14125000000.0,107147000000.0,25913000000.0,4745398000.0,3240000000.0,55651500000.0,102519000000.0,0.8898042470248746,1.1238426916297297,0.22456279809220986,0.10754612110644972,21.882098765432097,0.1972985937154996
2018-09-29,2019-01-30,10-Q,2019,Q1,131339000000.0,115929000000.0,131339000000.0,115929000000.0,93735000000.0,8784000000.0,,,,107147000000.0,25913000000.0,4715280000.0,,55651500000.0,102519000000.0,0.8826700370796184,1.1329261875803294,,,,0.1972985937154996
2018-09-29,2019-05-01,10-Q,2019,Q2,131339000000.0,115929000000.0,131339000000.0,115929000000.0,93735000000.0,8784000000.0,,,,107147000000.0,25913000000.0,4601075000.0,,55651500000.0,102519000000.0,0.8826700370796184,1.1329261875803294,,,,0.1972985937154996
2018-09-29,2019-07-31,10-Q,2019,Q3,131339000000.0,115929000000.0,131339000000.0,115929000000.0,93735000000.0,8784000000.0,,,,107147000000.0,25913000000.0,4519180000.0,,55651500000.0,102519000000.0,0.8826700370796184,1.1329261875803294,,,,0.1972985937154996
2018-09-29,2019-10-31,10-K,2019,FY,131339000000.0,115929000000.0,131339000000.0,115929000000.0,93735000000.0,8784000000.0,62900000000.0,70898000000.0,14125000000.0,107147000000.0,25913000000.0,4443265000.0,3240000000.0,55651500000.0,102519000000.0,0.8826700370796184,1.1329261875803294,0.22456279809220986,0.10754612110644972,21.882098765432097,0.1972985937154996
2018-09-29,2020-01-29,10-Q,2020,Q1,,,,,,,,,,107147000000.0,25913000000.0,4375480000.0,,,,,,,,,
2018-09-29,2020-05-01,10-Q,2020,Q2,,,,,,,,,,107147000000.0,25913000000.0,4334335000.0,,,,,,,,,
2018-09-29,2020-07-31,10-Q,2020,Q3,,,,,,,,,,107147000000.0,25913000000.0,4275634000.0,,,,,,,,,
2018-09-29,2020-10-30,10-K,2020,FY,,,,,,,265595000000.0,70898000000.0,59531000000.0,107147000000.0,25913000000.0,17001802000.0,3240000000.0,,,,,0.22414202074587247,,21.882098765432097,
2018-09-29,2021-10-29,10-K,2021,FY,,,,,,,,,,107147000000.0,25913000000.0,16406397000.0,,,,,,,,,
2018-10-26,2018-11-05,10-K,2018,FY,,,,,,,,,,,,4745398000.0,,,,,,,,,
2018-12-29,2019-01-30,10-Q,2019,Q1,140828000000.0,108283000000.0,140828000000.0,108283000000.0,92989000000.0,9772000000.0,84310000000.0,23346000000.0,19965000000.0,117892000000.0,44771000000.0,4715280000.0,890000000.0,56266500000.0,102761000000.0,0.768902490981907,1.3005550271049011,0.23680464950776894,0.14176868236430257,26.231460674157304,0.3179126310108785
2018-12-29,2019-05-01,10-Q,2019,Q2,,,,,,,,,,117892000000.0,,4601075000.0,,,,,,,,,
2018-12-29,2019-10-31,10-K,2019,FY,,,,,,,84310000000.0,,19965000000.0,,,4443265000.0,,,,,,0.23680464950776894,,,
2018-12-29,2020-01-29,10-Q,2020,Q1,,,,,,,84310000000.0,23346000000.0,19965000000.0,117892000000.0,44771000000.0,4375480000.0,890000000.0,,,,,0.23680464950776894,,26.231460674157304,
2018-12-29,2020-05-01,10-Q,2020,Q2,,,,,,,,,,117892000000.0,,4334335000.0,,,,,,,,,
2018-12-29,2020-10-30,10-K,2020,FY,,,,,,,84310000000.0,,19965000000.0,,,17001802000.0,,,,,,0.23680464950776894,,,
2019-01-18,2019-01-30,10-Q,2019,Q1,,,,,,,,,,,,4715280000.0,,,,,,,,,
2019-03-30,2019-05-01,10-Q,2019,Q2,123346000000.0,93772000000.0,123346000000.0,93772000000.0,90201000000.0,10505000000.0,58015000000.0,13415000000.0,11561000000.0,105860000000.0,39817000000.0,4601075000.0,1010000000.0,55605500000.0,100706000000.0,0.7602354352796199,1.3153819903595956,0.19927604929759546,0.09372821169717704,13.282178217821782,0.32280738734940734
2019-03-30,2019-07-31,10-Q,2019,Q3,,,,,,,,,,105860000000.0,,4519180000.0,,,,,,,,,
2019-03-30,2019-10-31,10-K,2019,FY,,,,,,,58015000000.0,,11561000000.0,,,4443265000.0,,,,,,0.19927604929759546,,,
2019-03-30,2020-05-01,10-Q,2020,Q2,,,,,,,58015000000.0,13415000000.0,11561000000.0,105860000000.0,39817000000.0,4334335000.0,1010000000.0,,,,,0.19927604929759546,,13.282178217821782,
2019-03-30,2020-07-31,10-Q,2020,Q3,,,,,,,,,,105860000000.0,,4275634000.0,,,,,,,,,
2019-03-30,2020-10-30,10-K,2020,FY,,,,,,,58015000000.0,,11561000000.0,,,17001802000.0,,,,,,0.19927604929759546,,,
2019-04-22,2019-05-01,10-Q,2019,Q2,,,,,,,,,,,,4601075000.0,,,,,,,,,
2019-06-29,2019-07-31,10-Q,2019,Q3,134973000000.0,89704000000.0,134973000000.0,89704000000.0,84936000000.0,13529000000.0,53809000000.0,11544000000.0,10044000000.0,96456000000.0,52151000000.0,4519180000.0,866000000.0,55997000000.0,98465000000.0,0.6646069954731687,1.504648622135022,0.18666022412607555,0.07441488297659532,13.33025404157044,0.3863809798996836
2019-06-29,2019-10-31,10-K,2019,FY,,,,,,,53809000000.0,,10044000000.0,,,4443265000.0,,,,,,0.18666022412607555,,,
2019-06-29,2020-07-31,10-Q,2020,Q3,,,,,,,53809000000.0,11544000000.0,10044000000.0,96456000000.0,52151000000.0,4275634000.0,866000000.0,,,,,0.18666022412607555,,13.33025404157044,
